message_id,customer_msg
382772,"@AmazonHelp Yes, I did this. Thanks."
698789,@119625 Is it available in the US as well ? @AmazonHelp
140040,"肩こり酷すぎてAmazonでポチッたやつもう届いたから早速使おう…
今日も酷い肩と首の痛さ…(&gt;_&lt;)"
1260824,@AmazonHelp I have not received any mail from your side for cancelling of my order. Even now i dont know what is the exact reason of cancelling it.
1603760,@115850 How i get?
1860360,@AmazonHelp This useless repeat of information is what I received in my mailbox! I guess I explained these to you to get a solution &amp; not empathy!! https://t.co/YdW82hVkma
2384572,@AmazonHelp your customer care is saying that I have to send  myself this via post office or any private courier for replacement.why should I do this?
2176571,@AmazonHelp Still no delivery can we do something about this or what?
353190,"Want to buy a 4TB External HDD from @115850 #GreatIndianFestival sale. Any good deal?

#LastDayOfGreatIndianFestival"
2500766,@AmazonHelp  https://t.co/titfzLDGnf
1335147,@AmazonHelp you FAQ seems to be telling me that I can't do that. What if I'm out? How do I arrange it so that my return is collected at MY convenience?
535738,@AmazonHelp Più volte e solo l’ultimo operatore è stato in grado di darmi informazioni corrette. Ieri addirittura mi hanno detto che non erano in magazzino mentre le persone avevano già l’ordine a casa
1033185,@115850  https://t.co/A4NS08yeH2
824078,@AmazonHelp AZNL is the delivery service.
637276,@AmazonHelp D'accord mais pas de code de sécurité envoyer sur le téléphone pour confirmer le paiement ?
382588,@116313 おたずねしたいのですが、__email__ .から「お客様各位、 お客様のアカウントは、Amazonの利用規約に違反する購入をするために使用されているようです。」といったメールが来たのですが、アマゾンさんからのメールでしょうか？
77328,@AmazonHelp I’m going around and around since Tuesday with people from overseas that can’t understand what I’m saying and I can’t understand what they are saying. Why can’t I just speak to an American
725271,#amzl_us Be-FUCKING-ware. It's now 10pm and my package still isn't here. I've  had this happen before in the past with AMZL. C'mon Amazon. https://t.co/rxFTD1QW7V
2595437,@115821 #firetvstick is the biggest piece of shit ever made. Do not by. Buyers beware
83424,"@115823 @38806 @106286 @106287 @106288 @106289 @134327 Please dont trapped in this Amazon pay service. It has very poor customer support my money stuck up in the same counter since last 1 month, query not resolved by the customer team. 
#beware from #Amazonpay #amazon india"
885361,@AmazonHelp Updated the details in the link still didn't get call. Horrifying service. @115851
2151404,"@AmazonHelp did replied this on link, I dont know why it needs closer look when its very simple if you look straight?
Do you have your glasses ON?"
111804,@AmazonHelp This refund process is taking way to long  i have had to speak with multiple amazon reps this is kinda ridiculous.. i have never had a worse experience getting a refund on something in my life.
987451,@115850 @115850 you hold my account how can I contact...why you hold my account @AmazonHelp
1911965,Liebes Amazon. Ich bestelle heute einen Artikel bei Ihnen als Expresszustellung für heute! Das haben sie beim Bestellvorgang angegeben. Ich habe bestellt. Nun steht unter meinen Bestellungen Lieferung 25.11 bis 27.11. da es wieder mit eigenen Lieferdienst. Wieso?? @amazonhelp
1496615,@AmazonHelp .co.uk
318090,chose to return an item Order# 403-3914219-3509133 no one has come to pick up the order and tracker shows something else @115850
656150,@115830 struggling to get hold of anyone please can you DM me? Thank you
2399187,@AmazonHelp Oui aucun...
1306427,@AmazonHelp Are you callin me for this ? Please call me for more clarification on 9899955881
1563846,"@AmazonHelp What do I do not understand the information in your links, help me"
2265499,Dear @115850 please cancel these orders and initiate refund asap. As #BlueDart is worst in my town. They just... https://t.co/h5jvdui0LI
1599030,@115850 @115821 Thank you for your support😊😊
775737,when amazon loses your package a day before you need it 😩😩😝😍👌🏼
13179,"@AmazonHelp yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently"
665604,"Amazon届いた！

ファミリータイム終了
このあと、イケメンタイムになります（笑）
そして、後ほど( ^ω^ )♬♬ https://t.co/I7NurXgpaX"
1305576,"@AmazonHelp, I ordered a package that was supposed to be delivered today, but wasn’t. Can you help me out?"
2279404,@117086 Designated survivor
870097,"@AmazonHelp Transporteur : Amazon Logistics n° de suivi CQ0001116063
 CQ0001116063"
1160397,@AmazonHelp Nada se resolveu.
1506934,amazonでSlovenia宛てに荷物頼んだけど，２週間経ってもこない．．．
477826,"Perplexed that, as a #AmazonPrime member that I need to pay a fee to return a book that I purchased by accident (turns out I had it already). Can you clarify @AmazonHelp? #Perplexed"
1168467,@115821 is this real? https://t.co/0PsGnp82h7
1936519,@115830 very let down. What's the point of Prime if you don't deliver for 2 days?
1815048,@AmazonHelp That still does not help the fact that  it wasn't  here when needed.
2937385,"@115850 I can book samsung j7 prime on amazon , i received a old and scratched phone"
2966439,"@amazonhelp my parcel was marked as delivered, and I was home, yet did not receive it. Now I’m being treated appallingly by you CS team"
117873,@AmazonHelp So after another call and being told I would have my delivery guatenteed today I have now had to call up and be told that the tv isn’t coming. Absolute waste!
1278042,I applaud @115821 @AmazonHelp for their excellent customer service despite my far flung location. Thanks guys!! Shout out to Stacey!!!!
2319575,"@132976 Suuuuuuuuu
 Gracias @116618  por traer esto de vuelta."
964170,@AmazonHelp Sent already
550625,"@115850 @AmazonHelp I have applied for replacement, let's see what the replacement has to offer."
2840283,@AmazonHelp Prime deivery not left as says MAY req signature. Its an ecig accessory. Why cant they leave it there to be collected. Paid for NDD and they have taken it back. I work so ill never be there
257148,@AmazonHelp After making u notice what the hell are you doing #AmazonIndia do what they want you hardly care abt customers #AmazonGreatIndianFestival
420026,"@115850 - Its regarding Order# 408-8121690-7261949. I had placed this order on 25th Sept, expected date of delivery was 4th oct."
1508638,What do you do when @115850 has said yesterday morning that your order is out for delivery and it still hasn't arrived today at 7:30pm?
2774116,"@AmazonHelp Korrigiere: Amazon Logistics (Berlin) Fahrer hat Paket in der Hand, sagt Nummer ist falsch. Adresse und Name stimmt aber. Nachfragen nicht möglich (kein Deutsch). Fahrrer fährt mit meinem Paket wieder weg. Was ist da bei euch los? #kundenservice"
2151064,Why do I even pay the extra shipping charge for one day then @115821 https://t.co/Il9WwHgCTV
2599773,.@115850 3 separate deliveries over 3 days for one Pantry order. Got a similar size box for a pack of mini Snickers. Possible take back these boxes? Going back to @8815 for now. https://t.co/zWhcb14Juc
1582927,@AmazonHelp 2/2 if I do it on my iPhone it frees space up so my laptop is getting full I think it should be safe but not sure if I should delete ?
2774184,"@AmazonHelp 1er date de livraison est entre 14-15 nov. commes ils sont tous en retard,j'ai recu des nouvelles dates de livraison, c'est entre 17-20 nov."
1487413,🤔 @AmazonHelp https://t.co/vXafmDbIrA
2452863,well someone stole my card info and bought amazon prime
982923,"@AmazonHelp even refund will be made when original mobile reaches back to seller,when it has been already misplaced how-come it would reach back(5/6)"
345854,"@AmazonHelp そうです！
分かりました本当にありがとうございます！"
1145936,"Pues al final me ha tocado poner una queja a @116928 porque por chat no me solucionaban algo que me prometieron por mail hace meses. Ni solución, ni compensación, ni nada.

Primera vez que me pasa con Amazon, y espero que la última."
729203,"@AmazonHelp So i asked for a refund and they said ok that should be it sorted within 4-5 days, but i have no email from amazon"
2647241,"Fuming at the customer service from @115821 - my card details have been used on an unknown account and because they can’t see charges on my account, they want me to email from the account they’re linked to. If I knew that I would have. The payments are in USD as well 😠"
2474768,"it’s only Wednesday and amazon prime has overdraft my bank account bc they charged me twice, I’m still in this dumb brace and can’t ball, uk lost last night, and I’m getting annoyed lol"
2803326,@AmazonHelp I send you a DM
752353,Yet another @115830 delivery with #Packaging #overkill. Like this fabric bag needed this much protection! 3 for 3! Sheesh🙄 https://t.co/z91A6DAcEp
601285,"@AmazonHelp 
not very impressed. Just received an email saying ‘failed delivery attempt’ as I wasn’t in. 
Well I’ve been here all afternoon and evening waiting and no one knocked or rang door bell. 
Poor service."
1826302,@AmazonHelp hey why ur delivery agents does this every time place an order? Doesn’t seems like ordering next time. What the point in being Prime member &amp; requesting one day delivery? https://t.co/Ibm7XRsyrY
2397257,"@AmazonHelp Seriously - unless you ACTUALLY help me, don’t bother. Your form response tweets are only frustrating me more."
1705403,"@56055 @2600 Faz bem. :~ Nunca mais compro nada na Amazon France. Nunca mais mesmo. Pra devolver os livros é um saco $, nem vale a pena."
232327,@AmazonHelp E llamado antes pero dicen que las oficines AHREN a las 15
431225,"@AmazonHelp yes 11thoct but i got msg from ur side for delivery yesterday even same msg today. 
ORDER # 
404-2829361-1370745"
1377421,"@115821 @AmazonHelp oh awesome, more of the same I'm sure.  @17825, could you please find out what is going on in Hebron? https://t.co/BabWaDdGmr"
377477,@115821 @amazonhelp  4x you failed to deliver on prime 2-day orders to Beverly Hills CA in less than 4 days.
62384,"@AmazonHelp you guys seriously need to get customer service reps w/ some semblance of common sense.

You royally screwed up my order!

@115821"
2299570,"@115830 and seriously, what is the point of amazon Prime if you are incapable of delivering items but the GUARENTEED DELIVERY date????"
234796,@AmazonHelp Merci ☺️ Je l'espère aussi
1291951,@AmazonHelp Did not realise yodel was part of amazon ?! So one amazon person delivers and the next Amazon person steals it !?
33248,"@AmazonHelp Nice! 1st email was sent to my registered id and then other ones in app, fooling around here n there...slow claps"
2135575,"@115850 stop cheating with customers. Refund my payment for order I'd 408-9976058-0017938, no courier delivered till date."
2471051,Amazonを漁る犬🐕🐕 https://t.co/Iv6rBH0eKi
884907,Ace Ventura is delivering packages in my area for @115821.I'd say fire him but I love those movies too much. I'll give you a pass this time! https://t.co/OsiK2ff1Mk
1724738,Haben heute glaube ich unseren persönlichen Rekord gebrochen /cc @69236 @116316 https://t.co/bIRZUJFVqW
2961755,"@AmazonHelp Ahí tienes el número de pedido 407-8517352-5133922 , al que van asociadas ya tres quejas que aunque no sirven para nada me gusta ponerla"
1320528,@AmazonHelp ça veut surtout dire qu'un petit malin copie vos pages pour faire du phishing.
1488745,Thanks for the cracking delivery   @115830 @AmazonHelp you guys are smashing it 🙃🙃🙃🙃 https://t.co/ngtlIvwtZV
426674,@AmazonHelp Can you please give me an explanation of what actually happened?  And why the delay in refund? Because it has been more than two months.
807356,@115830 why is it so hard to actually speak to someone. I don't want an email in 24hrs. Order not arrived on time please can someone help?
418448,@115850 @18220 the item in the screenshot is getting returned for 3 days now. https://t.co/mVOtqJ2RXE
2458361,@120533 Dommage que vous ayez recours aux services de La Poste (coucou @132743) pour l'expédition de nos commandes. Vraiment dommage. Ref cde 408-6949860-6765114
2179752,@116618 why is the Prime Video app not available for India users on Xbox one?
21067,@AmazonHelp The problem is with the router that i ordered. Which is dispatched back to your fulfillment centre! Without my permission! Pathetic service!
505767,@AmazonHelp Hoje não..
2184805,@AmazonHelp I think we might need to have a word about packaging sizes! Are you trying to posture or make amends 😜😵 https://t.co/8uK9Tcc8hp
426988,"@115850
Order# 407-8863334-9772366
Every time I receive a different response from CC for delay in order. Three days since the assured DD"
89225,"Allez hop, direction @120533. Faisons-nous plaisir. https://t.co/zvNoZt5lll"
971734,"@115830 any news on when my pre-order of @127390 's ""Turtles All The Way Down"" will arrive. You dispatched it once but it was lost :("
2589119,@130687 llegue un día pero...no sé a qué hora del día me llega. Si no llega mañana lo puedo devolver @116928?
2299265,"@AmazonHelp Don't think so, it's apparently in transit with @122232 still.

Just means I'll sleep really well and appreciate it a whole lot more tomorrow!

Would have been nice today though 😅"
2023062,"@115830 I've been charged a few months of prime when I haven't signed up, my account isn't showing as prime &amp; none of my deliveries were"
931684,@AmazonHelp https://t.co/tNsESaaKvH
1141545,@AmazonHelp Getting a practical solution would have been better for me.
728313,@115821 @AmazonHelp customer service is behaving like  shopkeepers. They require order screenshots as a proof 😡#screenshotneeded
2452112,@AmazonHelp Thx für die schnelle Antwort. Top Service 👍
789271,@AmazonHelp funny name? https://t.co/FMZmq7hCXX
205772,"@AmazonHelp Ah I see. I'll get on my pc later and try it. Guys, yall so helpful. Top lads. Let's just hope my issue is sorted."
1461518,@AmazonHelp It was shipped by Amazon
407898,@AmazonHelp No.The English in the emails is absolutely terrible and now I feel like I have committed mail fraud by getting a refund I did not ask for!
2184931,@115850 I had ordered Red Mi 4 through amazon by opting 2 day delivery guaranteed by paying Rs. 80 . Today i was supposed to get my phone
1341589,@116090 completely screwed my #superMarioOdyssey pre-order. I am beyond pissed and they dont have any support agents fluent in english.
2888153,caralho @115821 a porra do kindle vai ficar 3 dias parada na cidade antes de sair pra entregar?? porra
431581,@119625 hi. Haikyu season 2 is available. But not season 1.
2975444,"昨日届くはずだったAmazonが
まだとどかない。

これで出勤して帰ってきて
不在通知入ってたら怒る😒😒😒😒"
1587315,@AmazonHelp The link does not have the option for the reason to give nor does it have a option to type it out! Please you do look after it!
1494222,"@AmazonHelp C'est tout remédier, je l'ai acheté chez Auchan, au moins nous l'avions en date et en heure, et je refuserais le colis lorsqu'il arrivera"
1615512,@AmazonHelp any idea were my copy of Sonic Forces is? Was meant to be sent yesterday to arrive on release day but wasnt and I'm concerned...
867348,@115821 can you tell me why I pay for prime when the last three things I’ve ordered with two days shipping have taken 4+ days to get here?
667690,"@115850 I ordered one +5t which was sppsd to deliver by 22 nov, IT DIDN'T. I hd to call amazon SEVERAL times to get an update. Escalated, no action. 1st agent was on off day ,2nd left amazon(dat 2 I cald agents to get update). No updates from you.
PERKS OF BEING A PRIME MEMBER."
2573769,Me prélever 2 brosses à dents électriques que j’ai même pas commander ni reçue ça va vous avez pas du mal à y arriver vous #Voleurs @120533
894250,@AmazonHelp @115850 @115821 Nothing except lies and Timeline fails. Is max within 12Hours not over yet? #MANIPULATORS #FeelingHelpless #WorstServices
496015,@115821 this is a new one. Apparently I've baught an empty box through the post! https://t.co/XPrxS0ePZi
2877774,@AmazonHelp Given link ask for login but login cannot be done as account is locked 😀
1766034,"@115830 Did the delivery driver get lost, or something? 😏 Do I get something for not being pissy about my item? 😂 https://t.co/yLtcj7ubQw"
2748320,"I’m glad to see this how packages are treated. Really, maybe at least pretend to care a little more than that. The only saving grace is that it wasn’t something truly fragile, because I would hate to see how would go. @118706 @115821 https://t.co/uXRmBbA9dN"
779577,"@115850 Whenever I schedule a pick up for the return, it gets rescheduled. And then it gets cancelled. I haven't cancelled. #amazondupe"
2495186,I just preordered Dunkirk and amazon told me I had a 30 day free amazon prime trial but charged me $107 FOR AN amAZON PRIMe ACCouNT!!
1346644,@AmazonHelp It's shown for today. Tracking says it never left jersey on route to USPS. Local office won't deliver if they receive the package after 2pm.
975088,少し前から最近利用した覚えがないAmazonより「商品を発送しました」と何を発送したのかいつ着くのか何もわからないメールが届くんだが、商品が届く気配はない。
987012,"@AmazonHelp I usually speak rather highly about Amazon, but #afterMaria I've got nothing but disappointment, 3weeks and my items won't ship"
1238738,"@120533 Donc je demande une commande amazon prime avec livraison dans la journée, je vois que ça va être livré mardi, normal... Ca vait le coup de payer amazon prime définitivement..."
1268325,@115850 I have not received  my Sony headphone even after assurance from customer service after 3 days of expected day of delivery.
441873,@AmazonHelp Oui bien reçu. Dommage que vos livreurs n’aient pas de clefs PTT c’est plus pratique quand on est absent !
1111557,@135834 @115850 Same happened with me too on last Monday (w.r.t Order#408-7853969-6918744). Disappointed. Not sure whom he has handed over the item...!!!
2634839,@AmazonHelp Thanks but any idea when available??
601293,"Hi @115830 should I interpret ""Your package was expected to be delivered today by 8pm"" as ""and now it's not coming after all""?"
1104587,@115830 why has £7.99 taken out off my account AMAZON UK PRIME https://t.co/gNfKxqJ4Pl.U https://t.co/qmNxLBx98C LU. not a prime customer
227041,@AmazonHelp What is this ? @115821 @115850 @120781 https://t.co/JEWorPG5tb
343085,@AmazonHelp oh is there no live chat?
2252973,@AmazonHelp J’ai remplis un formulaire... puis rien ....
416383,@AmazonHelp Already mailed but not yet resolved
1307954,"Hey @116316 wie kommt es eigentlich, dass ihr so eine Halbsabschneiderei zulasst: https://t.co/aWZyDpW2b5 #abzocke"
2903435,"@115830 if I change my payment for prime from yearly to monthly, how long until I get my refund please?"
1675567,@AmazonHelp So still not interested?
1570957,@115821 I don't know my order I'd when I paid last time by Amazon pay for booking movies using BMS app. Please help me
1421888,@AmazonHelp 予定日はまだなんですが配送状況が頼んだ日から変わってないのでおかしいなと思いまして
2162435,@115850 you guys damage a package in transit &amp; then ask me to reorder the whole thing &amp; wait for another 10 days for delivery?!
1546650,@115850 @AmazonHelp  completley shameless . and cs hv only canned ans.no proper eacaltion mech.no track. request some senior mem to call
216063,@AmazonHelp Wtf without even contacting me they couldn't find my address.. Ridiculous https://t.co/5t60vsuzc3
430116,"Pathetic from @115850
@AmazonHelp i had to cancel my order just because i mistakenly order for a older address, worst order management"
1175653,"@AmazonHelp 
Hey preordered the new @212203 game and no relase day delivery. Messaged and called customer service no help https://t.co/iWWG3Slz4S"
2968318,@AmazonHelp The delivery date was today. I realize it's not super late but I've been waiting all day.
19428,"@115821 @115850 How can you keep the item status as delivered without reaching us, and telling us to wait for it?"
2886503,"@AmazonHelp Oui mais vu que cela s'est déjà produit une fois sans que je ne le veuille, j'espère effectivement que ca ne sera plus le cas"
612766,@AmazonHelp こんにちは。エコーの招待メールは、いつごろ届きそうかわかりますか？ささいなことでもいいので、教えてもらえないですか？
1427843,@115850 @AmazonHelp @115821 thank u ...there is no issue now your services provider refunded the price of goods @67742 Help
249897,@AmazonHelp Quiero saber si viene sólo el lienzo o ya viene montado o para montarlo nosotros?
1701461,"@115850 mrp shows less price and i had to pay more, what a cheating. Contact me @ 9492845878 https://t.co/z9RHyCgDW7"
1769762,@115850 What the hell is wrong with you. Learn a thing or two from your competitor @118702. you hardly ever need to call their customer support and if you do they resolve your query. On the other hand your delivery suck big time even for prime member. Up your game or gtfo.
2974792,アマゾンから届きましたわ～ https://t.co/xwjWRyT0Wp
535752,今年もクリスマスに欲しいものをamazonで選ぶとサンタさんが注文して送ってくれるという設定でいく。
2261731,"@AmazonHelp The robot call from +35312478199 to communicate a second-factor auth code is not working: the bot doesn't say anything, the call is literally empty... Please fix."
1922921,Anyone else being messed about by Amazon charging the wrong shipping costing us daily?Daily emails-12 days-but no action yet @AmazonHelp
1668875,"@AmazonHelp Special thanks to chat support Executive....Bharat.. He lived upto his words...
Thanks Bharat...you really took the ownership and sorted out"
138187,"@AmazonHelp Jo, denke mal das ich den Artikel wohl nicht zu dem Preis bekomme… :("
1659005,@AmazonHelp Today
532693,"@AmazonHelp hello,I have received my order but as you can see it is already opened and the cd ""who built the moon"" is missing, customer service have reordered it for me,either it's been opened deliberately or the seal has failed and the cd has fallen out https://t.co/uHlTenrTTk"
463350,@115821 are you kidding me? https://t.co/vtp4jhRVcH
164802,@115830 trying to change the delivery address on my order but cannot do it - please help!
1996384,"@AmazonHelp I am trying to use my Echo Dot to control my Fire TV by following these instructions from your site https://t.co/dcIQTOkKSy but this is all I see in my Alexa app (no ‘Fire TV’ or option to link), can you help? https://t.co/SrsS5SLhus"
486748,"@AmazonHelp So I applied for your rewards card. I was sent the email stating that I got approved, it's on my account, but you guys asked me to confirm the number. Did that with my CapOne card too."
1350304,"@AmazonHelp I really cannot believe I'm dealing with the same Amazon! I never had a bad a experience with Amazon before this, what happened?"
1309580,"@AmazonHelp Please arrange a call 180030009009 automatically ended.
My no 9609328324."
979523,El despertador @116928 a las 9 no falla. Que mejor manera de despertarse.
537466,"@1141 @115821  https://t.co/luyUoTuQve
Pls run a quality check for the product you are selling on website as the vendor is selling at 1,555/- whilst the MRP is 1,250/- only."
2803279,So @115821 sent me a text saying I should buy something new for my cat.  The only thing I would ever need if I had a cat is a lifetime supply of allergy pills.  Bigger question - what on earth did someone in my house search for to trigger that algorithm?
293792,"#AmazonIndia supporting fraud? # 403-6594739-6179532. 2 Ordered, 1 delivered. Different color, poor quality, smaller size. Can't return."
1973419,@21306 someone plagiarized my writing in A SELF published book on @115821 the help center is useless
248145,"@115850 order 4075652688.4005160  u cancel payment ws made by NRE account,post a cheque to address  SOORADA GOPAL KUMAR  TEL NO 8422990099"
279516,"Qu'une chose à dire ! BRAVO @120533 pour votre service client, vous êtes loins devant les autres ! @14147"
2622505,@AmazonHelp My email was shut off and unable to get in. Anywhere else I should enter in the information?
1556326,@115821 and @1016 what gives? Why can’t I buy audiobooks on amazon or audible &amp; why does one refer me to the other when neither work? https://t.co/yhn017kPJ7
2171040,@147807 Hummmm ordered replacement glass dish for microwave I broke. It is taking 10 days.
803069,@AmazonHelp 10th oct 2017 was delivery date. I placed the order on 12th sept 17
2931940,"@115850 whats wrong with you. My order was scheduled 11am today, for which i paid extra bucks.Still i hav nt received any order or update."
1530986,Amazon商品ページの読み込みが妙に重いんだよなぁ…
2793013,@AmazonHelp Lol what a joke. It was never delivered. Lol
1433983,@115850 Why There Is No Exchange Offer On One Plus 3t 128 Gb
2220128,@648475 @AmazonHelp Guessed as much. Not impressed. Propping package against storm door w/o knocking is not cool. I was inside. Made getting the box difficult.
350609,"@115850 Ordered iPhone7 15 days ago.Shows delivered but I haven't received. 2 rounds of ""investigation"" and still no update.Pathetic!"
1572978,@119625 please include legendary shows like x-files etc into your library with Musical Live concerts.. to make it more appealing.
1543579,Amazonプライムにキルミーベイベー来た！ https://t.co/pBGaTTbhIb
425093,@AmazonHelp Be specific. What does at the earliest mean? Give me a date and time.
1114370,**HELP** If I preorder something on @115830 do they take the money right away or when it gets delivered?
988048,Tem como entrar em contato com o suporte da @115821 sem precisar ser por email ?
378530,Amazon primeの学割的なコース、無料お試し期間半年をすっ飛ばして有料会員に登録出来ます？(ビデオとか使いたい)
131793,"“Inspired by your purchase of &lt;bundle with item x in it&gt;, we thought you might like to buy item x”. Er, you shipped me one a couple of days ago already @115830 ...."
2600853,@116928 EQ0001544783. Necesito saber a qué vecino han dejado este pedido ya que no me lo han comunicado. Es por no ir puerta por puerta mendigando. Gracias
637192,"@AmazonHelp Por la mañana pq por la tarde salgo a hacer cosas, me dicen q se lo van a comentar al conductor. No llega por la mañana dejo todo lo que tenía q hacer por la tarde para estar en casa cuando entregaran el paquete y aquí sigo un día perdido gracias a @80"
108083,@115821 why does your fire stick hate me?
453272,@AmazonHelp @222548 I hear you. It seems that delivery schedules are way off. Something that is supposed to be 2 days delivery is now taking 4 days. I was hoping to have my order for tomorrow as I leave on holiday Sunday but not might not arrive till the 6th after I'm gone.  I'll be sad. :(
1377396,@115850 Bought OnePlus 5 didnt get the amazon pay cashback of 15%.Call the customer service he told it would apply to the cust. those who
920513,@AmazonHelp had a package delivered on Wednesday opened it up today and only half of what I ordered was inside. Says it all been delivered
553320,"@AmazonHelp C'est en cours, mais je connais la fameuse réponse du ""ce n'est pas du fait d'Amazon mais du transporteur""."
665423,@AmazonHelp Prime member. Bought Prime products. Delivery estimates now 2nd-6th Nov on at least three items. Marked as Dispatched. Should be next-day!
2890545,Need to find some better couriers @115830 not sure this is a secure place to leave my package now is it? https://t.co/YVzHE0CMVE
170984,"@AmazonHelp By amazon, all for prime delivery"
1597033,@AmazonHelp I am not happy for your 15% cashback offer of pay from Amazon Pay. I purchased some items but still not received any money.
348224,@AmazonHelp Ok mgmt team I got a conversation with your support team. On their demand to complete the procedure I had given 24hrs more and waiting for.
2816354,@AmazonHelp is amazon hiring any vcs agents from NC?
2719997,@AmazonHelp Yes! Every time I watch something later on cancelled! Watched 17 things last night and so far 10 have been cancelled!
1446367,"@115821 noticed only the side pane was in Spanish, but at the bottom was English, as intended. https://t.co/Q4Kr3C554D"
1310123,@115821 love my amazon prime account except when my free one day delivery doesn’t show and my prime eligible products ship in 3 not 2
2424609,"Bjr @120533

J'ai vécu la pire expérience client q je pouvais vivre lors de ma dernière commande prime now
Impossible de parler avec un représentant du service qualité / réclamation ni à défaut un manager

Pvez-vs svp me mettre en relation avec le service qualité client
@115821"
60234,@AmazonHelp I can't watch prime content on a AMAZON product but i can sideload kodi and watch anything for free 🤔🤔🤔 Are you people for real.
530050,"@AmazonHelp No sign of parcel, or promised compensation by manager."
2771681,"Por que eu demorei TANTO pra baixar o App da @117086?! Gente, melhor App pra fazer compras, rastreamento com detalhes e etc 👏🏻👏🏻👏🏻"
986366,@115825 DAZN und Sky sind übersichtlicher... ich find den Stream im Channel nicht
2319121,@AmazonHelp did you fill in with some lead this product that it weighs 3.7 kgs ??? https://t.co/VGfZO6iuan
2372358,@AmazonHelp my package was supposed to be delivered by 8pm yesterday and it says it's still on its way today with no sign of delivery attempt. I tried tracking it on the courrier website and it doesn't even work. As a prime member I expect better than this ...
28447,@AmazonHelp お問い合わせしましたところ返金対応をいただけるとの回答をいただきました。ありがとうございます。
1321677,@115850 : Such a bad delivery experience .. I am chasing the guys since morning and now I get a response .. please place new order https://t.co/xEsrpjoDO0
130365,本日買った宇宙兄弟最新刊とAmazonから届いたspotted神聖かまってちゃん特集。散財の日々である https://t.co/KO73rr47Un
494949,@115830 second day waiting for a delivery that was supposedly delivered yesterday and then rude staff - Not good
1879044,@AmazonHelp Redmi 4a not in stock since 3 days..When will it be back in stock??
2500693,"@AmazonHelp Hello, regarding Amazon Tickets am i entitled to a refund if we are not able to make a rescheduled date due to previously made commitments? Gig i’m referring to is Lady Gaga in London (8th February)"
276184,@AmazonHelp 本屋さんで入手できる日時（発売日・ちなみに昨日です）に受け取れる前提で申し込みました。以前、Amazonで注文したときは発売日に受け取れていましたが、いまは難しくなっているということでしょうか？うちの近所の本屋さんでは入荷数が少ない雑誌だったので確実を期して注文したのに
789043,@AmazonHelp i had already have chat with your representative ... It doesn't work
1669861,"@AmazonHelp si vendiendo varios productos, pero cada vez que subo uno, tengo que rellenar hasta la talla de pié que tengo..."
1025984,@AmazonHelp By amazon..
1184707,@AmazonHelp E morale della favola usare amazon x fare dei regali e dovere uscire di corsa per acquistare altro
2884892,"@115830 Hi, trying to track a package which says it's been delivered. I haven't received it and no delivery card through my door?
Tried calling Yodel and they said to contact Amazon. Can you help please?"
2435973,@amazonhelp good morning I want to ask you a couple of things regarding a purchase I made..I ordered a ... https://t.co/pBrNRsoB1n
1292089,@AmazonHelp please help I ordered a hat for a Halloween costume on Tuesday which said would be here today but still waiting on a carrier!
2756717,@AmazonHelp oh good thank you -- and this will work on black friday as well?
2113609,@115830 Prime is an absolute god send when christmas is concerned ! I suggest everyone signs up ! #AmazonPrime
2531100,@AmazonHelp 通販もよく利用させてもらってるのですがいつも迅速な発送ありがとうございます！辺鄙な場所に住んでいるので大変助かってます！！プライムビデオもアマゾンミュージックも見たかった聴きたかった作品がたくさん楽しめて本当に大好きです！これからもお世話になります🙇‍♀️
2532475,"Dear @115850, 
What's wrong with your customer care team?
It used to be best one time, but now just a shadow of its past.
#whereismyorder"
169620,Amazon trying to get slick by taking a picture of “my front door” saying they delivered my package. B that not even my house! 😂😂
1262278,".@116316 riesiger Rechenpower, 100+ Milliard Umsatz aber kann Fake-Rezensionen nicht lösen? Ne nur kein Bock... https://t.co/81WTOPPo49 https://t.co/zUYKPZNnFV"
1512005,@AmazonHelp Yes I already did that
227684,"@AmazonHelp I have ordered a washing machine on great Indian festival on exchange of old. But the new one's defective, initiated a return."
751272,@AmazonHelp Tried going to help because your garbage system isn't sending verification codes. Problem is on your end. Fix it. NOW.
1367003,@AmazonHelp i got it working thanks though :)
666147,"Hey @115821 , did something break? https://t.co/MmIchFBMml"
806379,"@AmazonHelp https://t.co/6yCXwqMVkI

Which is not the product it said when I preordered"
1267110,I love @115821 but in the past month I've had an order delivered somewhere in NJ instead of TN &amp; was just forced to cancel another order 🙄
2555148,@AmazonHelp Yes reported already
432852,@AmazonHelp no existe seguimiento
1565853,@AmazonHelp De toute face cela ne change rien . Ce n’est pas la 1ere fois et j’ai toujours le même refrain inutile. Très en colère 🤬🤬🤬🤬🤬
2468680,"@AmazonHelp Y luego?? No obtengo ninguna respuesta, ya jamás van a desbloquear mi cuenta?? Me voy a comprar a otro lado?? Que pésimo servicio en verdad!!"
495800,@115850 somehow not able to download apps on my fire stick. Gives an error of purchase failure. Pls help
1201945,Quand tu commandes le moule à gauche et que tu reçois celui de droite. Pas merci @120533 😣 https://t.co/KrwAE7U3s1
1276263,"My long-awaited La La Land Funkos came in today. Or should I say Funko. Damaged box and missing Sebastian. Thanks, @115821. 😤😡😭 https://t.co/VMSY3P4kZN"
